phrase,label,category,phrase_len_tokens,phrase_start_pos,layer0_k1_prob,layer0_k1_top1,layer0_k1_top5,layer0_k1_top10,layer0_k1_surprisal,layer0_k2_prob,layer0_k2_top1,layer0_k2_top5,layer0_k2_top10,layer0_k2_surprisal,layer0_k3_prob,layer0_k3_top1,layer0_k3_top5,layer0_k3_top10,layer0_k3_surprisal,layer6_k1_prob,layer6_k1_top1,layer6_k1_top5,layer6_k1_top10,layer6_k1_surprisal,layer6_k2_prob,layer6_k2_top1,layer6_k2_top5,layer6_k2_top10,layer6_k2_surprisal,layer6_k3_prob,layer6_k3_top1,layer6_k3_top5,layer6_k3_top10,layer6_k3_surprisal,layer12_k1_prob,layer12_k1_top1,layer12_k1_top5,layer12_k1_top10,layer12_k1_surprisal,layer12_k2_prob,layer12_k2_top1,layer12_k2_top5,layer12_k2_top10,layer12_k2_surprisal,layer12_k3_prob,layer12_k3_top1,layer12_k3_top5,layer12_k3_top10,layer12_k3_surprisal,layer18_k1_prob,layer18_k1_top1,layer18_k1_top5,layer18_k1_top10,layer18_k1_surprisal,layer18_k2_prob,layer18_k2_top1,layer18_k2_top5,layer18_k2_top10,layer18_k2_surprisal,layer18_k3_prob,layer18_k3_top1,layer18_k3_top5,layer18_k3_top10,layer18_k3_surprisal,layer24_k1_prob,layer24_k1_top1,layer24_k1_top5,layer24_k1_top10,layer24_k1_surprisal,layer24_k2_prob,layer24_k2_top1,layer24_k2_top5,layer24_k2_top10,layer24_k2_surprisal,layer24_k3_prob,layer24_k3_top1,layer24_k3_top5,layer24_k3_top10,layer24_k3_surprisal,layer30_k1_prob,layer30_k1_top1,layer30_k1_top5,layer30_k1_top10,layer30_k1_surprisal,layer30_k2_prob,layer30_k2_top1,layer30_k2_top5,layer30_k2_top10,layer30_k2_surprisal,layer30_k3_prob,layer30_k3_top1,layer30_k3_top5,layer30_k3_top10,layer30_k3_surprisal,layer36_k1_prob,layer36_k1_top1,layer36_k1_top5,layer36_k1_top10,layer36_k1_surprisal,layer36_k2_prob,layer36_k2_top1,layer36_k2_top5,layer36_k2_top10,layer36_k2_surprisal,layer36_k3_prob,layer36_k3_top1,layer36_k3_top5,layer36_k3_top10,layer36_k3_surprisal,layer42_k1_prob,layer42_k1_top1,layer42_k1_top5,layer42_k1_top10,layer42_k1_surprisal,layer42_k2_prob,layer42_k2_top1,layer42_k2_top5,layer42_k2_top10,layer42_k2_surprisal,layer42_k3_prob,layer42_k3_top1,layer42_k3_top5,layer42_k3_top10,layer42_k3_surprisal,layer47_k1_prob,layer47_k1_top1,layer47_k1_top5,layer47_k1_top10,layer47_k1_surprisal,layer47_k2_prob,layer47_k2_top1,layer47_k2_top5,layer47_k2_top10,layer47_k2_surprisal,layer47_k3_prob,layer47_k3_top1,layer47_k3_top5,layer47_k3_top10,layer47_k3_surprisal,baseline_k1_prob,baseline_k1_top1,baseline_k2_prob,baseline_k2_top1,baseline_k3_prob,baseline_k3_top1
do something at the drop of a hat,non-compositional,idiomem,7,3,0.00016446739027742296,0,0,0,12.569910817161837,0.14185094833374023,1,1,1,2.8175522992147397,2.0179772945994046e-06,0,0,0,18.918658627364106,0.0007103632669895887,0,0,0,10.459155397948862,0.001463231397792697,0,0,0,9.416626347003946,0.00010855392611119896,0,0,0,13.169300474151655,0.001107684220187366,0,0,0,9.818237629720192,0.0010746426414698362,0,0,0,9.86192729469953,5.6434273574268445e-05,0,0,0,14.113068870363083,0.0034885036293417215,0,0,0,8.163175950079529,0.00414160406216979,0,1,1,7.915594646325175,3.2613483199384063e-05,0,0,0,14.904171941779849,0.0017825704999268055,0,0,0,9.131825148871764,0.0034375949762761593,0,1,1,8.184384710800051,3.3818210795288906e-05,0,0,0,14.851840140680808,0.009501909837126732,0,0,0,6.717566767467875,0.014456297270953655,0,1,1,6.112158111406373,5.0175578508060426e-05,0,0,0,14.282655128949598,0.003232898423448205,0,0,0,8.272956105465859,0.05901828035712242,1,1,1,4.082694304863752,0.00012911188241560012,0,0,0,12.919090598786624,0.0035540524404495955,0,0,0,8.136319316008377,0.0626806914806366,0,1,1,3.9958350943582546,1.5822639397811145e-05,0,0,0,15.947650196464338,0.00420409394428134,0,0,0,7.89398937667634,0.04825723543763161,0,1,1,4.373110921022994,7.879943041189108e-06,0,0,0,16.95338336787742,0.002044322434812784,0,0.0015613255091011524,0,5.489023919835745e-07,0
don't count your chickens before they hatch,non-compositional,idiomem,7,3,3.547459073161008e-06,0,0,0,18.104782529235177,7.25524514564313e-05,0,0,0,13.750616112463396,6.624413799727336e-07,0,0,0,20.525703869368183,2.6815352612175047e-05,0,0,0,15.186581250033285,0.0005133732920512557,0,0,0,10.927704137059328,1.5683473975514062e-05,0,0,0,15.960395314720612,9.715852684166748e-06,0,0,0,16.65122795393184,0.0023695051204413176,0,0,1,8.721198506060295,5.215865712671075e-06,0,0,0,17.548661842806837,6.887566996738315e-06,0,0,0,17.14757412218963,0.0018438110128045082,0,0,0,9.083093494872251,9.480537300987635e-06,0,0,0,16.686599744430165,2.6706919015850872e-05,0,0,0,15.192426922160244,0.002782795112580061,0,0,0,8.489249592645836,6.22441211817204e-06,0,0,0,17.29363098503482,2.486562698322814e-05,0,0,0,15.29548766548838,0.0037050333339720964,0,0,0,8.07629776222817,2.9292350518517196e-06,0,0,0,18.381044604671295,2.135901559086051e-05,0,0,0,15.514795317809794,0.0004421774938236922,0,0,0,11.143086783556912,4.274064338005701e-07,0,0,0,21.157888038987995,3.069793092436157e-05,0,0,0,14.991499054859542,0.0001783393236109987,0,0,0,12.453087528950812,1.9175351440026134e-07,0,0,0,22.31424364496382,1.1487702977319714e-05,0,0,0,16.409550121581002,0.0003429150674492121,0,0,0,11.509861082867971,7.297718980225909e-07,0,0,0,20.38605106736429,0.0035396642051637173,0,9.250437869923189e-05,0,2.275110375649092e-07,0
don't cry over spilt milk,non-compositional,idiomem,6,3,4.196288045932306e-06,0,0,0,17.86245485704888,3.3412132324883714e-05,0,0,0,14.869268417643294,0.00013477496395353228,0,0,0,12.857159855838848,1.653660183364991e-05,0,0,0,15.88397767411293,0.0004893860896117985,0,0,0,10.996739284943112,0.00017439083603676409,0,0,0,12.485388148790546,1.740516017889604e-05,0,0,0,15.810125383257398,0.0009206904214806855,0,0,0,10.084996242206254,0.00028982674120925367,0,0,0,11.752521666538199,2.927793730123085e-06,0,0,0,18.381754653342597,0.001073386985808611,0,0,0,9.863613983168674,0.00041877213516272604,0,0,0,11.22154693011735,1.2321380609137123e-06,0,0,0,19.63040465043738,0.0006006473558954895,0,0,0,10.70119415603254,0.00043128119432367384,0,0,0,11.179083569684959,8.568193152314052e-06,0,0,0,16.832577566273272,0.0014680147869512439,0,0,0,9.411917784496092,0.00018688678392209113,0,0,0,12.38554782996459,1.251958565262612e-05,0,0,0,16.285453658715273,0.0031390402000397444,0,0,0,8.315460779785825,0.00018776387150865048,0,0,0,12.378792885298632,1.318172280662111e-06,0,0,0,19.533029631289335,0.003980476409196854,0,0,0,7.9728431724728,8.567029726691544e-05,0,0,0,13.51084537994111,6.04087972533307e-07,0,0,0,20.65873800158888,0.001258011325262487,0,0,0,9.634639374506506,0.0001442219945602119,0,0,0,12.759421180135616,0.0012137556914240122,0,0.0021302076056599617,0,5.588800195255317e-05,0
don't give up your day job,non-compositional,idiomem,6,3,1.176702426164411e-06,0,0,0,19.696819042979907,0.0007102092495188117,0,0,0,10.459468229908637,0.000762062321882695,0,0,0,10.357803392599228,7.51137631596066e-05,0,0,0,13.700563196219496,0.00039786804700270295,0,0,0,11.295422339481828,0.0002871009928639978,0,0,0,11.766154059810733,5.219105878495611e-05,0,0,0,14.225837804643326,0.0011548044858500361,0,0,0,9.758135667800778,0.00032175015076063573,0,0,0,11.601771555107915,7.844008359825239e-05,0,0,0,13.638049401340204,0.0014387688133865595,0,0,0,9.440949491455207,0.0008287712116725743,0,0,0,10.236738489336938,4.657551471609622e-05,0,0,0,14.390068761646576,0.0006940467865206301,0,0,0,10.49267945967652,0.0012024914612993598,0,0,0,9.699757634978459,6.98737203492783e-05,0,0,0,13.804890517413437,0.0011410602601245046,0,0,0,9.775409301372788,0.0005384036339819431,0,0,0,10.85902423202686,4.72253595944494e-05,0,0,0,14.370078692473166,0.001265812199562788,0,0,0,9.625720907429145,0.0004641531268134713,0,0,0,11.073111542192734,6.753326488251332e-06,0,0,0,17.1759702633147,0.0003036617999896407,0,0,0,11.68524694760576,0.000709991087205708,0,0,0,10.459911465530487,1.8375232684775256e-05,0,0,0,15.731877955587352,0.0013158121146261692,0,0,0,9.569830783923765,0.00026390832499600947,0,0,0,11.88767551830921,0.015019425190985203,0,4.386699220049195e-05,0,9.250437869923189e-05,0
don't put all your eggs in one basket,non-compositional,idiomem,8,3,7.264710802701302e-06,0,0,0,17.07066320186015,0.0002149159845430404,0,0,0,12.183939591230608,0.000762062321882695,0,0,0,10.357803392599228,0.0003655047621577978,0,0,0,11.417822176390391,0.0013644987484440207,0,0,0,9.517413213329208,0.0002871009928639978,0,0,0,11.766154059810733,0.00024984212359413505,0,0,0,11.966695642487439,0.002128163119778037,0,0,0,8.876175549670856,0.00032175015076063573,0,0,0,11.601771555107915,0.00026278060977347195,0,0,0,11.893853554481737,0.002912075025960803,0,0,1,8.423736759418318,0.0008287712116725743,0,0,0,10.236738489336938,0.00010165580169996247,0,0,0,13.264019824525079,0.0023433484602719545,0,0,0,8.737212783074526,0.0012024914612993598,0,0,0,9.699757634978459,0.0002840167726390064,0,0,0,11.781736248803291,0.0030775857158005238,0,0,0,8.34398524597405,0.0005384036339819431,0,0,0,10.85902423202686,0.00019699014956131577,0,0,0,12.309588889636059,0.005165304057300091,0,0,0,7.596931008360185,0.0004641531268134713,0,0,0,11.073111542192734,3.3979515137616545e-05,0,0,0,14.84497520795196,0.008426668122410774,0,0,0,6.890821977748908,0.000709991087205708,0,0,0,10.459911465530487,7.196918886620551e-05,0,0,0,13.762261075988397,0.009405088610947132,0,0,0,6.732342748359468,0.00026390832499600947,0,0,0,11.88767551830921,0.011074630543589592,0,0.0002100967976730317,0,9.250437869923189e-05,0
every cloud has a silver lining,non-compositional,idiomem,5,3,1.1467189324321225e-05,0,0,0,16.41212865281006,0.0015123545890673995,0,0,0,9.368987848864107,9.876821422949433e-06,0,0,0,16.627521743623618,0.0009371773339807987,0,0,0,10.059390317099284,0.001667457981966436,0,1,1,9.22813387705877,0.0001373907143715769,0,0,0,12.829427877451417,0.00041402861825190485,0,0,0,11.237981887227876,0.0017680515302345157,0,0,0,9.143623961668931,0.00010953548189718276,0,0,0,13.156314100907668,0.00030280204373411834,0,0,0,11.689337436857485,0.005102204624563456,1,1,1,7.614663525093884,4.45366749772802e-05,0,0,0,14.454646621134895,0.0008605637704022229,0,0,0,10.182430275216369,0.008930660784244537,1,1,1,6.807017359608549,9.079810843104497e-05,0,0,0,13.426978231827851,0.004872606135904789,0,0,0,7.681090673817028,0.012043580412864685,0,1,1,6.375591837876804,0.000248327967710793,0,0,0,11.975465626671614,0.0015227363910526037,0,0,0,9.359118073787473,0.01026037149131298,0,0,0,6.606773223062461,8.475629874737933e-05,0,0,0,13.526319886908318,0.00315884780138731,0,0,0,8.306385857382129,0.012497765012085438,0,0,1,6.322186070429401,9.835978744376916e-06,0,0,0,16.633499952061502,0.0029107453301548958,0,0,0,8.42439566539896,0.032651636749506,0,0,1,4.93670087729213,6.276535714277998e-06,0,0,0,17.281600074993275,0.7646946907043457,1,0.0005987763870507479,0,2.831741539921495e-06,0
get a taste of your own medicine,non-compositional,idiomem,6,3,1.2971232976610736e-08,0,0,0,26.2001091380523,0.013798977248370647,0,1,1,6.1792948483787855,2.829129880410619e-05,0,0,0,15.10928206457322,6.838754052296281e-05,0,0,0,13.835906968961325,0.0016309003112837672,0,0,0,9.260115684593872,0.0003345219593029469,0,0,0,11.545611461544826,9.441503061680123e-05,0,0,0,13.370623923428461,0.0006507504731416702,0,0,0,10.585607923978236,0.0003986714582424611,0,0,0,11.29251205619565,7.319478754652664e-05,0,0,0,13.737899561563182,0.0006772227352485061,0,0,0,10.528081972352963,0.0007927148253656924,0,0,0,10.300910421596027,3.570002445485443e-05,0,0,0,14.77371541192235,0.0012520188465714455,0,0,0,9.6415280054183,0.0005482728010974824,0,0,0,10.83281847384301,2.819651308527682e-05,0,0,0,15.114123711302723,0.00849720649421215,0,0,0,6.878795659805422,0.0006016920669935644,0,0,0,10.698687043862773,3.326224032207392e-05,0,0,0,14.875755132248875,0.02645125240087509,0,0,1,5.240520157803798,0.0008531490457244217,0,0,0,10.194914576172746,1.0475177987245843e-06,0,0,0,19.86459381187827,0.039587151259183884,0,0,1,4.658823936807324,0.00020742250490002334,0,0,0,12.235139947566791,1.6189694633794716e-06,0,0,0,19.236492795200977,0.035145580768585205,0,0,1,4.830512894618206,0.00025332855875603855,0,0,0,11.94670265246661,0.0010095539037138224,0,2.4139881134033203e-05,0,1.1865798114740755e-05,0
give someone the cold shoulder,non-compositional,idiomem,4,3,5.503655415850517e-07,0,0,0,20.793106518554875,1.8664449044081266e-06,0,0,0,19.031275646973217,1.5927967979223467e-05,0,0,0,15.93807824858356,0.001854966045357287,0,0,1,9.074391505709805,0.00011324450315441936,0,0,0,13.108271355452976,9.771303302841261e-05,0,0,0,13.321089471798468,0.0012107398360967636,0,0,0,9.689895392789527,9.815116209210828e-05,0,0,0,13.314635125394407,8.735348092159256e-05,0,0,0,13.48277528064498,0.0010830160463228822,0,0,0,9.850729666112018,2.3203758246381767e-05,0,0,0,15.395281980967564,0.0004889364936389029,0,0,0,10.998065289141048,0.001191872637718916,0,0,0,9.712554205530102,2.32391194003867e-05,0,0,0,15.39308507268082,3.909116276190616e-05,0,0,0,14.642797976381958,0.017889730632305145,0,1,1,5.804724525043553,5.882633195142262e-05,0,0,0,14.053178392978612,2.1138796000741422e-05,0,0,0,15.529747266742978,0.019645530730485916,0,1,1,5.669655046569756,3.561805351637304e-05,0,0,0,14.77703179738544,5.896597485843813e-06,0,0,0,17.37168585320346,0.02318371646106243,0,1,1,5.4307443339494625,1.4983564142312389e-05,0,0,0,16.02625963576498,2.841529749275651e-06,0,0,0,18.42490074962109,0.06762034446001053,0,1,1,3.8863988243940226,3.3980279567913385e-06,0,0,0,18.166870847185116,9.333471098216251e-07,0,0,0,20.03108294809867,0.07137531787157059,0,0.00015552416152786463,0,2.938946636277251e-06,0
go on a wild goose chase,non-compositional,idiomem,5,3,0.02056332491338253,0,0,1,5.603782634959674,1.2256942127919501e-09,0,0,0,29.60375375482236,4.228500216640896e-09,0,0,0,27.817206801442442,0.0027013239450752735,0,0,1,8.532117625218852,8.468552550766617e-05,0,0,0,13.527525069965671,1.349202761957713e-06,0,0,0,19.49946139250639,0.000836244085803628,0,0,0,10.223788276978548,3.344647484482266e-05,0,0,0,14.867786311160302,7.203282166301506e-07,0,0,0,20.40484224569871,0.0020928725134581327,0,0,0,8.900299851617655,2.3817961846361868e-05,0,0,0,15.357590510435134,3.978725260367355e-07,0,0,0,21.261190382970835,0.0017151376232504845,0,0,0,9.187459941258183,9.998906898545101e-05,0,0,0,13.287870089374065,1.1541817457327852e-06,0,0,0,19.72469815034765,0.0038919132202863693,0,0,0,8.005304742595035,0.00014685676433146,0,0,0,12.733302660752885,1.2505272479756968e-06,0,0,0,19.60903207630658,0.01848340407013893,0,1,1,5.757625708840544,0.00031391484662890434,0,0,0,11.63733911663332,1.6137744296429446e-06,0,0,0,19.24112963381776,0.023717159405350685,0,1,1,5.397924960549263,0.00029577157692983747,0,0,0,11.723228960623615,2.4171342261070095e-07,0,0,0,21.98019907445015,0.05009087175130844,0,1,1,4.31930847016642,4.3070325773442164e-05,0,0,0,14.50294623862226,1.4452064078795956e-07,0,0,0,22.72222110756988,0.02691638469696045,0,5.8321395044913515e-05,0,1.0071565839098184e-06,0
good things come to those who wait,non-compositional,idiomem,6,3,6.924762419657782e-05,0,0,0,13.817875899572638,0.0014936055522412062,0,0,0,9.386985088985893,2.5500230549369007e-05,0,0,0,15.259130183786883,0.00038462335942313075,0,0,0,11.344265994665406,0.0015130345709621906,0,0,0,9.368339332939616,0.00015381781850010157,0,0,0,12.666489742486869,0.00036801467649638653,0,0,0,11.407949077162968,0.0016940823988988996,0,0,0,9.205280236679261,0.0001326275523751974,0,0,0,12.880331863933577,0.0009331269538961351,0,0,0,10.065639003406556,0.0005975679378025234,0,0,0,10.708609636399203,0.00011004650150425732,0,0,0,13.149599098406181,0.0002263449423480779,0,0,0,12.109189309459687,0.00101194204762578,0,0,0,9.948657613203865,0.0001197149176732637,0,0,0,13.028109441868894,0.0002850309247151017,0,0,0,11.77659392513958,0.004751026164740324,0,0,0,7.717545132715021,0.00012501698802225292,0,0,0,12.96558822970046,0.00033993995748460293,0,0,0,11.5224324293298,0.008573790080845356,0,0,0,6.865851189764119,0.00017729653336573392,0,0,0,12.461548051688249,0.00029352668207138777,0,0,0,11.734220726836167,0.030888786539435387,0,0,1,5.016772993717736,0.00020540744299069047,0,0,0,12.249223920526205,0.0003576493472792208,0,0,0,11.449166570983213,0.034525446593761444,0,0,1,4.856196113613257,0.00030048773624002934,0,0,0,11.70040626790329,0.009588705375790596,0,0.03604631498456001,0,2.2197546059032902e-05,0
he has bigger fish to fry,non-compositional,idiomem,5,3,3.0982846510596573e-06,0,0,0,18.300098873290004,2.6371219519205624e-06,0,0,0,18.532604280122893,0.0013770065270364285,0,0,0,9.504248886771803,0.00028765539173036814,0,0,0,11.763370867610755,3.027999628102407e-05,0,0,0,15.011275446304332,0.0014329816913232207,0,0,0,9.446764107724928,0.00017798878252506256,0,0,0,12.455926059174741,4.57948335679248e-05,0,0,0,14.414455627345236,0.0012513261754065752,0,0,0,9.642326387799677,0.00015934111434035003,0,0,0,12.61559381010133,2.385093284829054e-05,0,0,0,15.355594780982385,0.0014238484436646104,0,0,0,9.455988692578103,0.0006582406931556761,0,0,0,10.569097161353422,1.325257198914187e-05,0,0,0,16.20336809695792,0.0017000561347231269,0,0,0,9.200201900681686,0.00012758764205500484,0,0,0,12.936223780927582,3.754100180231035e-05,0,0,0,14.701173324642541,0.006927500478923321,0,0,0,7.173449379216632,4.664136213250458e-05,0,0,0,14.388030552255312,2.5310680939583108e-05,0,0,0,15.269894153280397,0.008482759818434715,0,0,0,6.881250570745373,1.982071808015462e-05,0,0,0,15.62263124390475,3.647494850156363e-06,0,0,0,18.064662628099203,0.007183309644460678,0,0,0,7.121135578843984,9.503170076641254e-06,0,0,0,16.683159719990467,8.048917152336799e-06,0,0,0,16.922773863616708,0.025386879220604897,0,0,1,5.2997731327049795,5.305532249622047e-05,0,1.3230358035798417e-06,0,0.008767061866819859,0
he's a chip off the old block,non-compositional,idiomem,7,3,1.6000186064957234e-08,0,0,0,25.89733607689687,1.8230430214316584e-06,0,0,0,19.065219961828777,7.109864964149892e-05,0,0,0,13.779818315070507,0.005633584689348936,0,1,1,7.471731073221449,9.073704131878912e-05,0,0,0,13.427948856232629,0.000562027154956013,0,0,0,10.797072542032186,0.010323646478354931,0,1,1,6.5979035458509605,3.779242615564726e-05,0,0,0,14.691543336353167,0.0004604465211741626,0,0,0,11.084678776147456,0.012569921091198921,0,1,1,6.313880596634707,3.966717849834822e-05,0,0,0,14.62169469130214,0.0004834102001041174,0,0,0,11.014464464815061,0.007087455131113529,0,0,0,7.140516587915849,2.5408291548956186e-05,0,0,0,15.264341102458069,0.0002940156846307218,0,0,0,11.731819260081732,0.006772996392101049,0,0,0,7.20599005741178,3.198277408955619e-05,0,0,0,14.93234539516601,0.0006394144147634506,0,0,0,10.610961111387642,0.019512580707669258,0,1,1,5.679451590303717,6.213883807504317e-06,0,0,0,17.296073304353726,0.0008016563951969147,0,0,0,10.284728376244567,0.027699602767825127,0,0,1,5.173990902633762,1.245388943971193e-06,0,0,0,19.614972192567198,0.0001630070328246802,0,0,0,12.582778169679534,0.035184234380722046,0,0,1,4.828927069885443,4.5571107420983026e-07,0,0,0,21.0653772343713,0.0004139112716075033,0,0,0,11.238390843059454,0.013910290785133839,0,8.783703009385135e-08,0,0.00010075076716020703,0
it ain't over till the fat lady sings,non-compositional,idiomem,8,3,4.753254324896261e-05,0,0,0,14.360724878719031,1.8333839763191861e-13,0,0,0,33.219280948873624,0.00027231263811700046,0,0,0,11.842448439673735,0.00016026389494072646,0,0,0,12.6072629350733,0.0012785372091457248,0,0,0,9.611290136856196,7.674744665564504e-06,0,0,0,16.991449815694974,4.074986281921156e-05,0,0,0,14.582845271789449,0.0016564675606787205,0,0,0,9.237674333888007,8.13312544778455e-06,0,0,0,16.907758702691517,5.3885563829680905e-05,0,0,0,14.179741653794823,0.0013591265305876732,0,0,0,9.523104511740083,4.858532702201046e-05,0,0,0,14.329119794942544,9.717512875795364e-05,0,0,0,13.329053360286663,0.0010733847739174962,0,0,0,9.863616956083076,4.1190720367012545e-05,0,0,0,14.567321117329236,0.00011130327038699761,0,0,0,13.133216396017948,0.0022832693066447973,0,0,0,8.774683252323717,1.7681248209555633e-05,0,0,0,15.787420348905936,0.00018740158702712506,0,0,0,12.381579208908443,0.0013734913663938642,0,0,0,9.507936442832158,7.861375706852414e-06,0,0,0,16.95678676933592,1.4564349839929491e-05,0,0,0,16.06719917417003,0.00065981550142169,0,0,0,10.565649707191477,5.00091630328825e-07,0,0,0,20.931304204305306,1.667578544584103e-05,0,0,0,15.871885759075955,0.0008460375247523189,0,0,0,10.206990726164644,1.987457153518335e-06,0,0,0,18.940644810850664,0.9975985884666443,1,4.617040190169064e-07,0,7.404674651212417e-09,0
it takes one to know one,non-compositional,idiomem,5,3,6.719613310224304e-08,0,0,0,23.827046545659346,0.00011358131450833753,0,0,0,13.103986865863986,2.145153848687187e-05,0,0,0,15.508559354087943,0.000908553833141923,0,0,0,10.104140380768687,0.0017408764688298106,0,0,0,9.165970450501087,0.00011412677122280002,0,0,0,13.097075128851271,0.0005967476172372699,0,0,0,10.710591478790093,0.0016111531294882298,0,0,0,9.277690665444114,0.00012907419295515865,0,0,0,12.919511801967166,0.0020875027403235435,0,0,0,8.904006193207808,0.0031440267339348793,0,0,1,8.313170799651033,0.00029316366999410093,0,0,0,11.736006049498027,0.002520472276955843,0,0,0,8.632090198641842,0.005012837704271078,0,0,1,7.640156758507827,0.00022272781643550843,0,0,0,12.132430632256682,0.0037440566811710596,0,0,0,8.061182008654923,0.025247087702155113,0,1,1,5.3077392098302045,0.00015304623229894787,0,0,0,12.673744850597844,0.027860872447490692,0,1,1,5.165615753947522,0.017780080437660217,0,0,1,5.81359433879315,2.4273283997899853e-05,0,0,0,15.330271166649265,0.017263587564229965,0,0,1,5.856123886132943,0.10023335367441177,1,1,1,3.318565434920048,3.984851355198771e-05,0,0,0,14.615114565306957,0.007168024778366089,0,0,0,7.124208660162204,0.054876502603292465,0,1,1,4.187667651370203,7.318593361560488e-06,0,0,0,17.060002181103073,0.011546913534402847,0,0.0009855855023488402,0,1.792865077732131e-05,0
it's a piece of cake,non-compositional,idiomem,5,3,1.6000186064957234e-08,0,0,0,25.89733607689687,1.0511397704249248e-05,0,0,0,16.537685956714427,2.6335141228628345e-05,0,0,0,15.2126512781196,0.004923790227621794,0,1,1,7.666014985881232,0.000444820208940655,0,0,0,11.134490045903123,0.0009547617519274354,0,0,0,10.032571606814164,0.008493415080010891,0,1,1,6.879439527309976,0.00020671483071055263,0,0,0,12.2400704812311,0.0009867651388049126,0,0,0,9.985005631647201,0.00907210074365139,0,0,1,6.784347623486965,0.00029761731275357306,0,0,0,11.714253927373537,0.0009856057586148381,0,0,0,9.986701694234169,0.0027249257545918226,0,0,0,8.519567363007907,0.0004668152832891792,0,0,0,11.064860584646937,0.0021179295144975185,0,0,0,8.88312970797442,0.004693917464464903,0,0,0,7.734991810217715,0.0003657811030279845,0,0,0,11.416731835004159,0.0011597886914387345,0,0,0,9.751922308260344,0.005114720202982426,0,0,0,7.61112896410703,3.836584073724225e-05,0,0,0,14.669818104414114,0.003892376320436597,0,0,0,8.005133086007119,0.009271491318941116,0,0,0,6.752982869716822,2.0525681975414045e-05,0,0,0,15.572210317417767,0.006881654728204012,0,0,0,7.183028774802204,0.009416565299034119,0,0,0,6.730583353237215,5.807029083371162e-06,0,0,0,17.393768309809097,0.010842766612768173,0,0,0,6.527123271711871,0.1175919622182846,1,1.4368827123689698e-06,0,0.0004070598806720227,0
it's raining cats and dogs,non-compositional,idiomem,5,3,5.3249738840577265e-08,0,0,0,24.16265030933466,3.562912388588302e-05,0,0,0,14.776583466155946,0.00019979092758148909,0,0,0,12.289221307081615,9.141015652858187e-06,0,0,0,16.73921409813977,2.3848938326409552e-06,0,0,0,18.677643525538496,0.0022592542227357626,0,1,1,8.789937665438742,0.00013522090739570558,0,0,0,12.852394146094055,6.5099538915092126e-06,0,0,0,17.22892124417083,0.0012844732264056802,0,0,0,9.604607465684012,0.0001202379644382745,0,0,0,13.021819888998776,1.28969054458139e-06,0,0,0,19.564543630307682,0.0034066708758473396,0,0,0,8.19742171166839,3.650511280284263e-05,0,0,0,14.741541936506183,2.034777935477905e-06,0,0,0,18.90669721407881,0.005231698043644428,0,0,0,7.578505009022593,6.313527592283208e-06,0,0,0,17.27312225383762,7.56081817598897e-07,0,0,0,20.334954303498836,0.0036428598687052727,0,0,0,8.100712785220244,3.2180776088353014e-06,0,0,0,18.245369450058437,6.919694897078443e-07,0,0,0,20.462788236201522,0.01213069073855877,0,0,1,6.3651944878966,2.583134062206227e-07,0,0,0,21.88437414430921,4.896017458122515e-07,0,0,0,20.96188796183827,0.015752265229821205,0,0,1,5.988296881743702,1.3504892137916613e-07,0,0,0,22.820014546964746,9.769627240530099e-08,0,0,0,23.287121241787325,0.03997226059436798,0,1,1,4.644857024420389,4.837956657866016e-05,0,2.1315680953648553e-07,0,0.00013608192966785282,0
saving for a rainy day,non-compositional,idiomem,4,3,0.054528430104255676,0,1,1,4.196847569498322,5.993632612444344e-07,0,0,0,20.670066009530668,2.6132463517569704e-06,0,0,0,18.545725434828803,0.001383295631967485,0,0,0,9.497674768669285,2.5272206585214008e-06,0,0,0,18.594016933907156,0.0009572918061167002,0,0,0,10.028753618822156,0.0008242996991612017,0,0,0,10.24454341121539,1.371864641441789e-06,0,0,0,19.475430428013386,0.0009480769513174891,0,0,0,10.04270821833877,0.0009032686939463019,0,0,0,10.112557171730046,1.612496816960629e-05,0,0,0,15.920344161751864,0.0005062319105491042,0,0,0,10.947913928323834,0.00036701056524179876,0,0,0,11.411890784593897,6.881185254314914e-05,0,0,0,13.826983390142109,0.0005293557769618928,0,0,0,10.88347470421496,0.001510218484327197,0,0,0,9.371027004347686,9.168979158857837e-05,0,0,0,13.412879356149341,0.0005060604307800531,0,0,0,10.948402706129787,0.005667612422257662,0,0,0,7.46304318124124,2.2071191779104993e-05,0,0,0,15.467475941448953,0.00012902515300083905,0,0,0,12.920060038147243,0.005351192783564329,0,0,0,7.545923779852469,2.3979721390787745e-06,0,0,0,18.669753672476286,0.0007616349030286074,0,0,0,10.358612785787411,0.023914499208331108,0,0,1,5.385970609498885,7.545077806980771e-08,0,0,0,23.65988898079008,0.0002554945822339505,0,0,0,11.93441968042993,0.18210776150226593,0,0.0007738796412013471,0,0.00047306317719630897,0
